Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,265,26,53,287
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,39,0.005943,0.1405,1e-06,0.2751,0.8685,269,34,49,279
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,265,28,53,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,40,0.0001,0.2251,1e-06,0.126,0.8605,273,43,45,270
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.8732,269,31,49,282
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8637,276,44,42,269
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.8637,262,30,56,283
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.0001,0.3301,0.01,0.126,0.87,261,25,57,288
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8891,277,29,41,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,85,40,0.002939,0.3418,1e-06,0.126,0.8685,265,30,53,283
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8669,261,27,57,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",155,114,39,0.005943,0.1405,1e-06,0.126,0.8653,271,38,47,275
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8748,269,30,49,283
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8653,260,27,58,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,266,29,52,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8685,261,26,57,287
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8653,263,30,55,283
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,80,53,0.004148,0.3301,1e-06,0.126,0.8716,266,29,52,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8732,270,32,48,281
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,265,26,53,287
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1827,1e-06,0.2182,0.8669,263,29,55,284
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,104,37,0.000796,0.2315,0.004043,0.2298,0.87,262,26,56,287
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8669,262,28,56,285
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,0.01,0.126,0.8732,268,30,50,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.0001,0.2315,0.004043,0.01,0.8685,270,35,48,278
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.3301,1e-06,0.126,0.87,259,23,59,290
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,264,28,54,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.87,262,26,56,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8685,263,28,55,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,91,39,0.002939,0.3301,1e-06,0.126,0.8669,262,28,56,285
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.1405,1e-06,0.3,0.8732,266,28,52,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.126,0.8716,267,30,51,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,39,0.002939,0.4,1e-06,0.126,0.8716,268,31,50,282
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,260,24,58,289
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8716,268,31,50,282
7,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,43,0.0001,0.1827,1e-06,0.2182,0.8542,251,25,67,288
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.878,269,28,49,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.126,0.8716,262,25,56,288
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.1057,0.8732,271,33,47,280
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.87,262,26,56,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,124,40,0.005943,0.1405,1e-06,0.126,0.8685,265,30,53,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.0001,0.3301,0.01,0.2751,0.8447,251,31,67,282
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.1057,0.87,262,26,56,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,268,32,50,281
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.1057,0.8637,264,32,54,281
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8605,258,28,60,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,37,0.000796,0.2315,0.004043,0.126,0.87,263,27,55,286
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.878,269,28,49,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8748,266,27,52,286
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8732,267,29,51,284
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8669,266,32,52,281
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,266,28,52,285
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.0813,0.8669,259,25,59,288
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8716,267,30,51,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8716,271,34,47,279
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.4,1e-06,0.126,0.8764,266,26,52,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.126,0.87,258,22,60,291
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8558,257,30,61,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.01,0.3301,1e-06,0.126,0.859,263,34,55,279
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8637,264,32,54,281
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,266,28,52,285
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.005943,0.1405,1e-06,0.2751,0.8653,263,30,55,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,86,39,0.002939,0.3301,1e-06,0.126,0.87,266,30,52,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,124,40,0.0001,0.3301,0.01,0.1608,0.8653,267,34,51,279
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.126,0.8669,262,28,56,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,266,30,52,283
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8732,264,26,54,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8764,267,27,51,286
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.2648,1e-06,0.126,0.8653,264,31,54,282
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.878,267,26,51,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.1946,0.8764,269,29,49,284
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8811,271,28,47,285
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.1405,0.01,0.3,0.8716,265,28,53,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.004043,0.126,0.87,261,25,57,288
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,85,39,0.002939,0.3301,1e-06,0.126,0.8748,264,25,54,288
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8716,263,26,55,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8732,264,26,54,287
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8716,266,29,52,284
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.005943,0.1405,1e-06,0.2751,0.8621,264,33,54,280
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,270,32,48,281
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,270,33,48,280
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,262,24,56,289
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3068,1e-06,0.126,0.8732,265,27,53,286
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,86,39,0.01,0.3482,1e-06,0.126,0.8685,265,30,53,283
7,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.126,0.8685,263,28,55,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,39,0.002939,0.3301,1e-06,0.126,0.8669,265,31,53,282
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.878,269,28,49,285
7,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,270,31,48,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8669,264,30,54,283
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.1405,0.01,0.3,0.87,263,27,55,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8811,273,30,45,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8637,268,36,50,277
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.1946,0.8796,268,26,50,287
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.126,0.8796,272,30,46,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8764,271,31,47,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,269,32,49,281
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,269,31,49,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.1695,0.8669,266,32,52,281
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8811,268,25,50,288
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,40,0.002939,0.3301,0.01,0.126,0.8716,267,30,51,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8685,267,32,51,281
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8669,264,30,54,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.1946,0.8669,264,30,54,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,267,29,51,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",162,86,40,0.002939,0.3301,1e-06,0.126,0.8669,258,24,60,289
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.87,263,27,55,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.0001,0.2315,0.004043,0.01,0.87,266,30,52,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.3301,1e-06,0.126,0.8653,266,33,52,280
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.87,261,25,57,288
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8764,267,27,51,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8796,272,30,46,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,264,27,54,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8748,268,29,50,284
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,264,27,54,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.4,1e-06,0.126,0.8621,260,29,58,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.1405,0.01,0.3,0.8669,259,25,59,288
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.859,256,27,62,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8859,272,26,46,287
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,86,40,0.002939,0.3482,1e-06,0.126,0.8653,266,33,52,280
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8748,268,29,50,284
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.87,266,30,52,283
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.878,272,31,46,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8796,269,27,49,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8669,265,31,53,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.0001,0.3418,1e-06,0.126,0.8542,256,30,62,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8716,267,30,51,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,37,0.000796,0.2315,0.01,0.126,0.8685,266,31,52,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8748,269,30,49,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8653,262,29,56,284
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,270,32,48,281
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8732,267,29,51,284
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,98,39,0.002939,0.3301,1e-06,0.126,0.8748,269,30,49,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.878,270,29,48,284
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8796,272,30,46,283
8,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.1405,0.01,0.3,0.8716,267,30,51,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",189,124,40,0.005943,0.3482,1e-06,0.126,0.87,270,34,48,279
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8669,262,28,56,285
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.8843,270,25,48,288
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8716,268,31,50,282
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8732,268,30,50,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8764,267,27,51,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8796,268,26,50,287
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,270,32,48,281
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,268,30,50,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.8764,268,28,50,285
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3418,1e-06,0.126,0.878,268,27,50,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8732,265,27,53,286
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3301,1e-06,0.126,0.8732,266,28,52,285
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,39,0.002939,0.3418,1e-06,0.126,0.8637,265,33,53,280
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8764,268,28,50,285
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3482,1e-06,0.126,0.87,266,30,52,283
8,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,86,40,0.002939,0.3301,1e-06,0.126,0.8653,265,32,53,281
